X0	X1	X2	X3	Y_true	Y_pred	
3.70613	1.10985	2.00463	4.58157	1.79972	2.89304
4.23166	3.31822	3.4703	1.8058	26.9844	24.175
1.2325	4.92845	1.14294	4.28701	1.61945	3.15081
1.47803	4.01367	4.30121	1.37208	18.5967	19.3161
4.05215	4.91567	2.20441	3.8429	11.4262	14.881
3.57582	2.57118	1.25155	2.55884	4.49694	4.61404
1.11158	1.97643	4.28811	4.01045	2.34907	2.96963
4.12193	2.23757	2.68587	1.27399	19.4445	14.6315
3.63714	2.59278	1.97617	2.01777	9.23588	9.47793
1.69612	4.95634	3.9943	2.2376	15.0063	19.7142
4.76295	2.9499	1.74711	1.22812	19.9877	19.4773
4.84669	4.70409	2.0794	2.94246	16.112	21.5251
4.09943	1.7682	4.24792	3.70591	8.30875	7.84306
4.01669	4.00856	3.70488	4.31824	13.8141	13.5077
2.97766	1.967	3.7599	1.10748	19.8848	13.2862
1.5002	1.0998	2.81045	3.20311	1.44766	2.88998
2.98972	1.99	2.80185	3.48023	4.78983	3.38213
3.71616	4.18168	3.35144	4.32139	12.0518	12.309
2.0753	1.53867	4.77818	2.76757	5.51301	4.74678
2.64854	1.0429	1.16497	3.24491	0.99166	2.88142
1.02023	3.42134	4.74068	4.96868	3.33039	3.32029
4.33897	3.85804	2.76844	2.1646	21.4097	21.6146
3.51004	1.67334	3.56636	4.2296	4.95249	3.3936
4.87878	1.85222	1.12735	3.8058	2.6768	3.34288
3.14337	4.78777	2.80061	1.0338	40.7703	40.6457
2.23823	2.98011	2.69584	2.23949	8.02939	7.00389
4.54322	1.02428	3.31082	1.68407	9.14866	11.6114
