X0	X1	X2	Y_true	Y_pred	
1.96764	3.94088	4.8264	37.425	30.385
4.76522	3.07378	1.20921	17.7116	20.5332
4.58825	3.13614	1.1612	16.7089	20.0746
1.90093	2.38509	4.8606	22.0374	18.4467
1.83059	1.41158	2.89998	7.49362	18.169
3.31735	3.65014	2.5747	31.1765	22.0066
3.23618	1.87817	2.28104	13.8644	18.2164
1.48449	4.96554	4.49034	33.0997	55.576
4.17682	1.27906	4.43737	23.7062	18.7574
1.28795	2.04204	1.85313	4.87383	18.167
1.72839	4.15665	3.81658	27.4196	21.6546
1.22248	2.75404	4.85447	16.3439	18.379
3.09499	4.06161	3.27885	41.2172	38.1053
4.25288	3.82727	4.39251	71.4966	61.6015
2.00548	3.04522	3.12654	19.0942	18.3804
1.52059	3.94317	4.49812	26.9706	21.4359
4.65397	2.69074	4.22697	52.9329	51.8272
3.05907	2.62228	3.32805	26.6967	18.7224
3.6901	4.0745	3.94836	59.3649	61.4073
2.44815	1.46967	1.67755	6.03577	18.1682
4.24639	3.04848	3.97326	51.4339	48.2005
1.10766	2.361	4.76887	12.4715	18.2374
4.23789	3.24721	3.07006	42.248	34.1077
1.20337	3.16859	3.95605	15.0843	18.3588
1.19323	4.97931	1.38364	8.22084	13.0111
1.62023	4.72524	4.72826	36.1994	54.6998
2.94102	3.47304	3.32498	33.9622	21.3191
2.31789	3.79299	2.71583	23.8769	19.2933
1.34826	2.028	1.89908	5.19258	18.1673
3.24648	1.53187	3.48233	17.3182	18.2534
4.69177	3.17919	3.6197	53.9917	59.1099
4.72897	1.53448	4.73585	34.3658	21.9616
3.31205	1.64765	1.33293	7.27392	18.1782
2.5278	2.37666	4.08295	24.5292	18.4867
3.33542	1.25293	1.80289	7.53433	18.1747
4.62846	2.29122	4.59118	48.6886	38.4655
1.2857	4.88545	2.97691	18.6987	19.3024
2.99303	3.62498	1.8471	20.0404	19.0561
4.9864	4.5198	3.87834	87.4081	61.6239
1.53513	3.28658	4.42373	22.3192	18.8483
3.96534	3.24723	4.74876	61.1468	60.4342
1.62519	3.10419	2.45208	12.3705	18.2326
2.45814	1.14362	3.4814	9.78679	18.1773
3.77602	2.77284	3.37759	35.3643	20.8716
1.18054	2.40678	1.00309	2.85009	16.8463
1.63709	3.12211	1.28337	6.5595	16.2024
3.1562	4.16919	3.46878	45.6449	52.0099
1.9062	3.44911	1.15298	7.58049	13.3678
1.50278	2.20153	3.45271	11.423	18.1892
3.36403	3.57769	1.41808	17.0673	19.0719
3.31721	3.78064	1.23353	15.4699	19.0353
2.78057	1.15748	2.50201	8.05261	18.172
3.74232	3.61548	1.28216	17.348	19.7491
3.30651	1.5782	1.19043	6.21205	18.1747
2.48895	4.06918	3.51499	35.5998	26.2945
2.61524	2.39736	2.66958	16.7374	18.253
2.98486	1.71373	3.61957	18.5149	18.2649
1.98075	3.6063	3.75456	26.8196	19.5282
3.12978	3.93853	4.62235	56.9785	60.5755
4.98685	4.04043	3.56037	71.7381	61.6186
2.17587	4.70382	2.45396	25.1161	22.6496
1.57366	4.39857	4.82742	33.4148	37.8274
4.15609	1.4852	4.68872	28.9417	19.3496
3.80726	1.26518	3.55227	17.1108	18.2933
4.75767	3.6961	3.7388	65.7462	61.5891
4.42275	4.10532	4.06724	73.8482	61.6161
2.9788	4.72139	2.00737	28.2318	32.1137
2.09668	4.73437	4.91301	48.7687	61.3628
2.22478	4.97504	3.75602	41.573	59.9859
1.75597	3.00021	4.40211	23.1916	18.6755
1.04935	4.77778	2.003	10.0422	13.0112
4.58629	4.48376	4.41249	90.7379	61.6237
2.32174	1.791	1.81386	7.54248	18.1713
3.60925	3.74403	3.25247	43.9511	40.6237
4.38124	4.97393	1.79479	39.112	61.5942
3.15765	1.57003	4.83263	23.9584	18.5065
4.30477	1.97686	3.61303	30.7467	19.5343
1.90516	3.76623	4.85918	34.866	25.0413
1.61354	1.56946	1.04451	2.6451	18.1663
2.62501	4.29172	3.07738	34.6691	29.0776
3.01272	4.91871	4.95558	73.4352	61.6208
4.3524	1.84147	2.84402	22.7943	18.6398
3.62498	4.29245	1.28663	20.02	22.8966
3.73602	3.13379	3.92852	45.9948	31.8815
1.70858	1.29266	4.66608	10.3055	18.1826
2.651	2.93956	4.35568	33.9429	19.9751
2.95816	3.68328	2.37895	25.9204	19.9066
3.89008	4.3509	2.29664	38.8715	57.3525
1.87978	1.67604	2.20897	6.95954	18.1686
1.47585	3.19416	2.69562	12.7074	18.2486
4.22812	2.67243	3.23121	36.5106	22.1715
4.03681	2.48014	4.78641	47.9209	31.658
4.15984	2.31992	4.41028	42.5615	24.6952
1.9816	3.8753	2.62619	20.1673	18.8781
1.26514	1.47816	1.44142	2.69557	18.1663
3.47119	4.26919	1.52286	22.5675	24.2775
3.62171	1.88284	1.97216	13.4484	18.2329
2.45713	1.1399	3.51367	9.84139	18.1777
1.39305	3.89458	2.73409	14.8334	18.4922
2.30581	1.67446	3.03714	11.7263	18.1828
4.12563	4.80646	1.66377	32.992	61.1908
4.32664	4.53058	2.32035	45.4838	61.5208
3.78286	3.57767	4.29693	58.1539	60.1438
3.24111	3.63934	4.70289	55.473	57.7039
1.26376	1.08124	4.53651	6.19879	18.1838
2.60127	1.34138	3.72078	12.9829	18.1934
3.15334	2.69649	3.83786	32.6332	19.4991
3.54989	1.11679	3.11264	12.34	18.2053
3.41505	4.92617	2.51936	42.3836	61.2845
4.9645	2.11421	2.71289	28.4744	20.1995
1.52271	2.77857	2.88577	12.2096	18.2111
3.75041	4.9468	1.6238	30.1256	57.3354
1.79663	1.9961	1.61072	5.77643	18.1683
4.1085	2.89576	2.50448	29.7963	20.4592
3.98412	3.62173	4.80883	69.3885	61.5609
1.43123	1.05172	2.03597	3.06465	18.1691
4.23569	2.28255	4.24331	41.0251	23.6453
3.04166	2.2796	3.94602	27.3607	18.6686
3.13313	2.96115	3.21388	29.8173	19.3277
1.60231	3.88696	4.57491	28.4931	21.7974
2.66705	2.00959	4.4926	24.0788	18.4479
2.03174	1.51794	1.28233	3.95478	18.1663
1.48859	1.23116	3.86444	7.08235	18.1701
2.40841	1.27155	3.02812	9.27336	18.1737
4.27732	1.99614	4.58671	39.1619	22.5527
2.63977	1.89503	4.04143	20.2169	18.2983
2.07035	2.96398	3.15937	19.3874	18.3727
4.95535	2.16303	4.36376	46.7732	38.35
3.57418	2.78978	4.86434	48.5032	32.0362
1.39561	3.39939	2.78925	13.2328	18.29
1.04046	4.24677	1.76617	7.80397	13.0116
2.38821	4.52747	2.55801	27.6586	24.4094
1.48173	4.58621	4.69354	31.8951	40.7616
4.03864	4.34751	2.42163	42.5191	60.3778
1.5758	4.64792	2.45098	17.9515	15.1177
1.11143	4.68131	2.93255	15.2578	18.253
1.80244	3.58559	4.69826	30.364	21.0467
