X0	X1	Y_true	Y_pred	
3.68423	2.52469	9.30152	8.33913
4.26146	3.55935	15.168	15.0196
2.7057	3.6834	9.96618	9.41968
1.22425	4.31089	5.27762	6.60938
1.16339	4.36659	5.08004	6.61103
4.71817	4.77756	22.5414	16.9502
3.99171	4.73612	18.9052	16.9231
4.10858	1.96306	8.06539	7.58459
4.31077	1.70034	7.32978	7.26496
4.20157	3.71882	15.6249	15.586
1.45798	4.59453	6.69876	8.56001
1.92051	4.42491	8.49808	9.52292
4.51034	1.49234	6.73095	7.1608
3.05717	4.84942	14.8255	15.9931
3.21252	1.24397	3.99628	5.23028
1.28067	4.27095	5.46967	6.64411
1.59092	1.26896	2.01882	5.23028
1.29144	3.90158	5.03866	5.81133
2.1267	3.14375	6.68581	5.81019
1.80392	1.6335	2.94671	5.23028
2.72341	3.79127	10.3252	9.82784
2.78594	3.0059	8.37428	6.97811
3.01291	4.39782	13.2502	13.1556
1.89923	2.26654	4.30468	5.23028
1.12308	2.07593	2.33143	5.23028
2.86662	4.38787	12.5784	12.327
4.62826	4.43022	20.5042	16.9436
1.07718	3.15138	3.39461	5.23028
3.66481	4.85714	17.8005	16.8846
4.69079	4.77626	22.4044	16.9502
4.40022	1.17171	5.15577	5.96558
1.68912	3.34649	5.65262	5.55656
2.5877	2.77588	7.18317	5.89422
1.68867	4.9804	8.41028	10.5382
3.18694	2.52569	8.04921	6.59064
2.35195	1.40492	3.30431	5.23028
4.75811	4.33348	20.6192	16.9443
3.85296	3.83072	14.7596	14.41
2.64741	4.67247	12.3699	12.8109
1.32468	4.89538	6.48483	9.27619
3.4455	2.22835	7.67779	6.40838
4.73747	2.39093	11.327	11.0543
1.25414	3.0892	3.8743	5.23028
2.53727	4.32017	10.9614	10.8502
4.72419	4.45453	21.0441	16.9469
2.61939	3.52862	9.24283	8.50434
1.94317	1.97193	3.83178	5.23028
3.08565	2.31501	7.1433	5.87756
4.0033	4.91595	19.68	16.9399
1.31406	2.76663	3.63553	5.23028
1.87516	4.69389	8.80179	10.216
3.23792	1.1717	3.79387	5.23028
3.27233	1.34676	4.40703	5.23028
4.54802	2.68521	12.2124	11.497
2.16152	4.28634	9.265	9.78365
3.04525	2.32501	7.08023	5.83264
3.24335	1.70508	5.53016	5.36304
4.91419	2.87819	14.144	14.4702
3.73576	3.00161	11.2133	10.2
2.67878	1.84857	4.95189	5.23028
1.84714	1.09698	2.02628	5.23028
2.91435	4.34825	12.6723	12.3464
4.53126	3.75838	17.0302	16.6319
2.88096	2.13316	6.14553	5.43435
3.0147	1.80638	5.44568	5.30194
1.52762	4.52405	6.91105	8.52893
2.33059	4.61529	10.7563	11.1985
3.34816	2.86926	9.60676	8.50959
1.99144	2.86837	5.71219	5.38194
3.41265	3.94806	13.4734	12.6318
2.1682	3.71324	8.05103	7.54877
3.69737	2.84282	10.5109	9.61871
4.79212	4.1341	19.8111	16.9357
1.55914	2.26507	3.53156	5.23028
2.75989	1.29507	3.57424	5.23028
2.37792	2.87195	6.82926	5.74305
2.50527	1.65166	4.13784	5.23028
3.92847	2.1754	8.54599	7.79034
1.72743	1.6492	2.84887	5.23028
3.41866	2.99925	10.2534	9.28337
1.95881	4.92561	9.64832	11.1072
1.62083	2.85941	4.63462	5.23028
3.10447	4.42178	13.7273	13.8421
3.2429	2.62365	8.50824	7.09486
2.46531	1.54248	3.80268	5.23028
3.03936	4.89838	14.8879	16.1134
4.56459	3.57364	16.3122	16.297
3.80614	3.92241	14.9292	14.7204
2.08519	4.68774	9.77482	10.726
4.52682	4.75159	21.5096	16.9491
4.4399	3.03707	13.4843	12.7484
2.68677	2.70753	7.27451	5.93299
1.98287	1.50124	2.97677	5.23028
3.37411	1.9928	6.72393	5.7786
3.14288	1.97613	6.21075	5.50404
3.4529	3.78692	13.0759	11.9752
2.4523	3.96314	9.71883	9.59131
2.94795	1.36766	4.0318	5.23028
2.64156	2.38905	6.31083	5.46657
1.19217	1.99961	2.38387	5.23028
2.91659	3.45331	10.0719	9.27954
4.57663	4.05793	18.5717	16.8931
3.34917	4.14532	13.8834	13.4873
3.49736	4.07063	14.2365	13.8747
3.56226	3.99187	14.2201	13.7446
3.80233	2.5729	9.78302	8.98367
1.20522	2.91369	3.51164	5.23028
4.65568	3.41689	15.9079	16.0548
4.71119	3.58129	16.8721	16.6096
2.44477	4.94961	12.1007	13.388
4.08602	1.24811	5.09982	5.64161
3.96475	2.15064	8.52674	7.82485
4.7077	1.96912	9.27002	9.75466
1.83382	2.61432	4.7942	5.23028
3.37199	3.57343	12.0496	10.8801
4.02449	2.38615	9.60303	9.0411
4.90677	1.82061	8.93334	9.85372
2.31784	1.2064	2.79624	5.23028
1.46017	3.4969	5.10607	5.49979
2.1983	2.41904	5.31779	5.24425
2.91543	2.69801	7.86586	6.37895
3.23619	2.59404	8.39478	6.9647
3.19161	1.6067	5.12795	5.28249
2.56623	1.55345	3.98652	5.23028
2.54002	2.97998	7.56922	6.22971
4.90637	4.33874	21.2875	16.9479
1.37142	2.14708	2.94455	5.23028
2.56362	3.33552	8.55101	7.46989
4.66367	2.34023	10.9141	10.6966
1.11376	4.5679	5.08756	7.14848
1.94639	3.6077	7.022	6.46561
1.42944	1.51797	2.16985	5.23028
3.45802	3.99661	13.8204	13.1697
4.39494	2.96842	13.046	12.1498
1.04266	3.66471	3.82105	5.34124
3.35139	2.89524	9.70308	8.63138
4.18015	1.08842	4.54976	5.55669
3.21908	3.53695	11.3857	10.3841
4.37776	1.02978	4.50811	5.70203
2.69465	1.46456	3.94648	5.23028
2.16444	4.90128	10.6085	11.7293
2.26075	4.20004	9.49525	9.79503
4.91446	4.95657	24.3588	16.9502
1.83577	1.60143	2.93986	5.23028
2.28571	4.58781	10.4864	10.9722
1.99449	2.28937	4.56613	5.23028
4.14225	2.01879	8.36232	7.94889
1.69033	1.08332	1.83117	5.23028
4.17894	1.67039	6.98044	6.72887
3.73962	4.71324	17.6257	16.8535
1.01508	2.86541	2.90862	5.23028
3.35815	4.56929	15.3443	15.9647
2.95493	4.70907	13.915	14.813
4.9493	2.35294	11.6454	11.6261
1.87271	4.23126	7.92394	8.61326
4.72617	3.29916	15.5924	15.8414
4.09904	1.90034	7.78956	7.2965
2.28849	4.37518	10.0126	10.3696
1.89489	3.19535	6.05484	5.59538
4.26555	3.06067	13.0555	12.0253
4.94096	1.03443	5.11107	6.9142
3.69086	4.20729	15.5285	15.707
4.40397	3.56397	15.6956	15.7211
2.80201	1.08604	3.0431	5.23028
1.1394	4.47075	5.09398	6.88063
1.6876	4.44441	7.50038	8.80118
2.57116	4.1617	10.7004	10.4866
3.71702	4.8317	17.9595	16.8915
4.0443	3.94074	15.9375	15.9385
1.01913	4.47883	4.56449	6.55483
2.2385	4.61826	10.338	10.9336
4.18735	4.38538	18.3631	16.8852
4.97334	2.85787	14.2131	14.6799
2.8801	4.79133	13.7995	14.9002
4.08722	2.68216	10.9626	10.1976
4.30901	1.79955	7.75427	7.66015
2.11641	4.65756	9.85729	10.7206
1.34247	1.52635	2.04907	5.23028
2.74003	2.90046	7.94734	6.50048
3.81354	3.27931	12.5058	11.2275
1.01623	2.16748	2.20264	5.23028
1.23997	4.12511	5.11501	6.1514
2.82881	4.76178	13.4702	14.4275
3.29156	4.36718	14.3749	14.5853
1.92386	1.66026	3.19411	5.23028
4.46708	2.21557	9.89712	9.84271
2.04485	3.03075	6.19742	5.5637
4.14519	4.99673	20.7124	16.9473
4.62097	1.94875	9.0051	9.42474
2.15554	1.38941	2.99492	5.23028
1.82309	1.35515	2.47057	5.23028
1.78484	1.53444	2.73874	5.23028
1.95018	4.25862	8.30508	9.01063
2.41434	3.46325	8.36146	7.43916
2.49597	3.97293	9.91632	9.75149
3.68129	2.83447	10.4345	9.54204
