X0	X1	Y_true	Y_pred	
2.11933	4.87241	25.1569	29.9737
3.63012	1.54648	4.3409	6.26558
3.26674	3.16011	16.3113	15.5576
2.14562	1.30329	1.82225	6.26558
3.57413	1.82288	5.9382	6.26558
1.25765	4.8162	14.5861	17.1255
1.22787	3.56559	7.8052	6.27996
3.902	2.3866	11.1127	6.26558
4.09894	2.53652	13.1862	6.95226
1.23766	3.12553	6.04534	6.26558
3.18311	1.78277	5.05842	6.26558
4.92658	2.85105	20.0228	28.4631
1.24854	4.14083	10.704	7.29788
4.02017	4.31564	37.4373	34.7004
4.76574	4.71812	53.0442	35.6897
1.33946	2.72625	4.97771	6.26558
2.72577	2.57015	9.00279	6.28192
4.2033	4.59901	44.4519	35.3079
1.11565	3.24181	5.86238	6.26558
1.08909	4.94614	13.3219	17.0525
4.65025	4.46076	46.2662	35.4912
1.13699	1.36568	1.06029	6.26558
3.99238	3.3185	21.983	29.116
1.34267	2.30575	3.56914	6.26558
