X0	X1	Y_true	Y_pred	
3.32027	2.50782	10.4408	6.88593
2.91814	4.48264	29.3187	32.2149
4.06231	1.36969	3.81055	6.5643
3.10599	4.2109	27.5373	30.1071
2.58424	3.02344	11.8115	7.40521
4.64437	1.94555	8.78982	6.5724
3.85213	4.9237	46.6932	35.4245
2.79277	2.84727	11.3204	7.13073
4.69475	1.21197	3.44797	6.56467
2.18844	4.63248	23.4818	31.2493
3.30102	2.235	8.24467	6.699
4.24389	2.27282	10.9613	6.62308
1.17768	1.96655	2.27724	6.60074
1.29311	4.22509	11.5419	17.4091
2.10325	3.01307	9.54724	6.99256
4.01073	2.59784	13.5338	7.67929
1.41659	4.36441	13.4916	21.9867
4.88471	1.00684	2.47587	6.56391
4.52575	2.41986	13.2508	6.64327
2.10732	3.41938	12.3196	8.60543
3.77792	1.99876	7.54646	6.59101
1.29105	1.50267	1.45761	6.59656
1.96707	1.39858	1.92383	6.59747
3.01052	4.97423	37.2447	34.8646
2.82666	2.03642	5.86109	6.62766
3.30866	2.75299	12.5381	7.35094
4.3562	3.82784	31.9143	30.7455
2.327	3.45019	13.8501	9.61688
2.01256	3.16736	10.0952	7.24259
1.08343	2.25489	2.75437	6.60623
1.19313	1.57557	1.48094	6.5968
1.39498	2.34635	3.83994	6.61412
3.0094	1.89368	5.39589	6.62069
1.63225	1.47107	1.76614	6.59714
2.39177	3.45225	14.2526	9.90352
4.95946	1.53124	5.81424	6.56818
4.5688	4.01238	36.777	33.0021
2.13002	3.54551	13.3878	9.92508
1.46323	4.38007	14.0361	22.7542
2.18209	1.72985	3.26482	6.60277
1.05122	1.31391	0.907392	6.59529
1.8103	2.9242	7.7399	6.78557
4.978	2.73327	18.5947	8.66364
1.14142	3.12912	5.58803	6.76625
2.14452	2.66852	7.63557	6.71022
1.42334	2.26436	3.64897	6.61075
4.40444	4.78757	50.4767	35.5224
4.01958	2.85038	16.3289	9.52554
4.36045	1.8701	7.62484	6.57003
1.95032	4.45817	19.3815	27.8228
3.66229	2.10813	8.13804	6.6824
4.65946	2.21094	11.3883	6.57991
3.66754	2.21624	9.00698	6.74386
3.56408	2.40507	10.308	6.86689
4.2289	3.45675	25.2658	23.7574
1.98502	2.75995	7.56024	6.72575
2.75338	3.50856	16.947	12.7571
2.79801	4.81652	32.4554	34.0213
3.65644	3.41436	21.3131	17.7898
3.82214	3.75183	26.9006	26.9061
2.00964	4.71683	22.3557	31.4675
3.51068	3.87616	26.3733	27.1867
1.45506	4.37855	13.948	22.6502
1.28495	4.3282	12.0357	19.9416
1.79022	2.84993	7.27016	6.73644
3.02567	4.44365	29.8724	32.2032
3.5058	1.03082	1.8626	6.56231
3.82491	2.57171	12.6483	7.34833
3.06976	1.70111	4.44162	6.60243
2.31364	2.18424	5.51905	6.62481
3.44226	1.91025	6.2805	6.61763
2.32752	3.88514	17.5661	17.9494
4.73497	1.53499	5.57823	6.56738
4.57971	4.63041	49.096	35.3512
2.00935	1.70981	2.93711	6.60129
3.48216	3.09711	16.7006	10.2286
2.28783	1.89252	4.09709	6.60809
2.94786	4.58423	30.9749	33.0373
2.7938	3.46837	16.8042	12.2687
1.84193	2.06181	3.91508	6.60856
1.60873	1.10702	0.985748	6.5952
2.46385	4.08244	20.5316	23.9571
2.19919	3.74952	15.4591	13.7094
1.68212	2.93046	7.22267	6.76025
4.32916	3.19996	22.1647	18.3115
3.13969	4.58013	32.9316	33.4231
1.22995	2.72976	4.58255	6.64405
4.94954	1.08142	2.89418	6.56442
3.78422	2.17981	8.99052	6.72743
4.21342	1.93705	7.90471	6.57278
2.8603	2.45166	8.59612	6.72464
2.98232	2.30701	7.93641	6.68585
4.85972	2.5431	15.7148	6.58575
2.18191	3.82674	15.9759	15.287
1.14548	4.98083	14.2089	31.0819
3.91161	1.88621	6.95837	6.57964
2.63207	4.07588	21.863	25.0947
2.20626	1.43067	2.25791	6.59841
2.80913	3.17582	14.1662	8.61871
2.60335	3.08783	12.411	7.67213
1.08227	4.59221	11.4117	24.5532
1.11554	1.42915	1.13923	6.59585
2.21439	2.5829	7.3865	6.6882
1.1904	4.60273	12.6095	25.5722
4.09028	4.57857	42.8729	34.811
4.36567	3.83431	32.0919	30.8542
1.46571	1.21795	1.08712	6.59547
2.53297	4.1525	21.8384	25.9538
4.42756	3.71946	30.6263	29.7262
2.67232	1.89626	4.80458	6.61393
1.18951	2.57853	3.95442	6.62494
2.89721	4.3423	27.3143	30.7967
2.29885	4.92614	27.8929	33.7073
1.81217	2.03139	3.73899	6.60718
1.53038	1.73725	2.30937	6.5993
1.68413	4.74538	18.9621	30.5596
4.8165	4.81826	55.909	35.7664
2.62809	4.23866	23.6085	28.11
1.29285	3.9475	10.0731	11.482
3.48785	4.77333	39.7348	34.7633
2.26041	3.57902	14.4772	11.0029
3.43428	3.79207	24.6921	25.0219
2.79861	1.16269	1.89164	6.56796
2.72821	4.91244	32.9186	34.3235
1.60604	2.35536	4.45492	6.61902
2.72434	3.03457	12.5437	7.62589
1.93783	1.39852	1.89506	6.59739
3.71583	2.59713	12.5318	7.31092
2.56432	2.28062	6.66882	6.64675
3.38268	1.86244	5.86673	6.60983
3.30077	2.3738	9.29979	6.76583
1.82758	4.32231	17.0718	24.3466
2.36633	2.7294	8.81416	6.78524
4.62743	2.04153	9.64319	6.57416
2.23252	1.97737	4.36457	6.61057
2.13452	2.73484	7.98241	6.73914
3.18379	1.15955	2.1404	6.56254
1.00898	3.12532	4.92765	6.73765
1.47702	2.81682	5.85969	6.68098
2.45801	3.72192	17.025	15.0945
1.89928	1.486	2.097	6.59802
3.22921	1.17491	2.22883	6.56258
3.90733	4.06151	32.2274	31.5439
4.92151	2.05827	10.425	6.57601
3.15089	1.46207	3.36773	6.56266
3.96726	4.81356	45.9613	35.2892
3.38855	4.76436	38.4587	34.6235
3.18762	3.86791	23.8446	24.8011
4.728	3.4319	27.843	26.8445
1.423	1.14201	0.927927	6.59515
2.97153	2.34665	8.18178	6.69775
1.32676	2.26897	3.41524	6.60957
2.50147	3.10588	12.0652	7.59909
1.27982	3.34122	7.1438	7.06145
4.75225	1.22473	3.56409	6.56488
1.88767	2.56112	6.19092	6.65448
4.88397	4.64496	52.6873	35.5622
1.00262	1.61183	1.3024	6.59661
3.08447	1.30809	2.63891	6.56716
3.37852	4.26759	30.7653	31.7437
1.42975	1.09448	0.856335	6.59501
1.00439	1.73275	1.5078	6.59746
2.5726	4.68107	28.186	32.8052
2.11933	4.87241	25.1569	33.0284
3.63012	1.54648	4.3409	6.56579
3.26674	3.16011	16.3113	10.0715
2.14562	1.30329	1.82225	6.59678
3.57413	1.82288	5.9382	6.58575
1.25765	4.8162	14.5861	29.5778
1.22787	3.56559	7.8052	7.65954
3.902	2.3866	11.1127	6.98966
4.09894	2.53652	13.1862	7.54771
1.23766	3.12553	6.04534	6.78643
3.18311	1.78277	5.05842	6.60863
4.92658	2.85105	20.0228	14.169
1.24854	4.14083	10.704	15.0078
4.02017	4.31564	37.4373	33.6607
4.76574	4.71812	53.0442	35.6104
1.33946	2.72625	4.97771	6.64969
2.72577	2.57015	9.00279	6.76296
4.2033	4.59901	44.4519	34.9795
1.11565	3.24181	5.86238	6.84784
1.08909	4.94614	13.3219	30.4755
4.65025	4.46076	46.2662	35.0263
1.13699	1.36568	1.06029	6.5956
3.99238	3.3185	21.983	18.3329
1.34267	2.30575	3.56914	6.61131
