X0	X1	X2	X3	Y_true	Y_pred	
6.1812	1.4299	15.167	1.09088	4.64203	4.8305
9.50751	1.61379	11.1737	1.2395	7.58676	6.78949
8.32121	1.77989	9.88465	1.95537	4.92131	4.83212
8.79895	1.91398	11.9946	1.26594	6.45872	6.78949
6.98039	1.59925	15.7993	1.35416	4.83961	4.83212
9.8215	1.36678	17.6865	1.36635	7.97787	6.78949
8.79785	1.25189	6.23473	1.16986	7.48577	6.78949
5.69125	1.63423	8.71506	1.10095	3.96234	4.83108
5.73971	1.67886	19.7899	1.03968	4.0087	4.83212
8.97487	1.55317	18.4809	1.23151	7.0872	6.78949
9.44021	1.77694	14.8414	1.77609	6.32973	4.83212
9.3424	1.82271	14.3547	1.42391	6.80208	6.78949
9.63748	1.65981	8.74564	1.03561	8.06514	6.78949
7.79772	1.64673	10.455	1.79714	4.89946	4.83212
6.8431	1.61124	10.4241	1.42538	4.60176	4.83212
5.28733	1.15276	17.1862	1.81518	3.20208	4.83212
6.76628	1.68858	11.9056	1.01778	5.09924	6.78949
6.30102	1.30872	15.2193	1.40882	4.47383	4.83212
6.50083	1.1486	17.0367	1.12358	5.22217	4.82165
7.28564	1.28092	3.96382	1.03263	6.301	6.78949
9.85955	1.8935	7.24837	1.74472	6.79175	6.78949
8.40416	1.96781	3.16797	1.15782	7.81664	6.78949
7.42787	1.40264	3.35775	1.95741	5.15352	2.37475
6.71786	1.21173	14.4069	1.40719	5.03055	4.83212
6.60159	1.51038	7.4012	1.38443	4.60755	4.83212
8.548	1.02529	18.9331	1.6753	6.84037	4.83212
7.5444	1.06697	11.6941	1.32908	6.15197	6.78357
9.96725	1.48492	8.87852	1.5733	7.74005	6.78949
8.01769	1.11804	14.5486	1.02695	6.8899	6.78949
9.35904	1.74416	12.5174	1.44599	6.90436	6.78949
9.85276	1.53388	12.9285	1.08035	8.25393	6.78949
8.81527	1.38967	3.11323	1.45154	7.59696	6.78949
5.06101	1.97466	11.0004	1.3848	2.36492	4.83212
9.28253	1.08656	14.1251	1.92419	7.21316	4.83212
9.92974	1.07338	5.2418	1.15943	8.87326	6.78949
7.65662	1.93185	6.71488	1.35789	5.25558	6.78915
8.94794	1.38246	19.5731	1.3656	7.07773	6.78949
7.34287	1.53523	16.7431	1.60853	4.89402	4.83212
8.85641	1.48272	19.3973	1.06454	7.29935	6.78949
9.8742	1.92912	11.4411	1.30908	7.45558	6.78949
5.48527	1.76615	14.6955	1.88897	2.16476	4.83212
6.21521	1.54298	4.62097	1.27718	4.50299	4.82977
6.71507	1.47536	10.0766	1.01393	5.27601	6.78949
6.08878	1.11473	6.7512	1.91236	4.0121	4.0491
8.19767	1.15609	17.5678	1.74147	6.19782	4.83212
7.08835	1.95847	11.255	1.02126	5.16707	6.78949
8.404	1.31237	17.3935	1.81949	6.03336	4.83212
6.85149	1.91234	7.49396	1.74955	3.6258	4.83139
9.35477	1.58835	12.3276	1.10315	7.66648	6.78949
7.9135	1.33198	9.81532	1.41688	6.08249	6.7757
8.81314	1.33616	9.78243	1.12339	7.38129	6.78949
5.01939	1.36839	3.59532	1.84982	2.69061	2.74214
7.51559	1.88677	5.24238	1.46665	5.08941	4.82618
9.26817	1.33657	11.4243	1.51342	7.29548	6.78949
8.22515	1.17225	3.96474	1.67653	6.55282	4.82898
7.23112	1.33646	10.642	1.52124	5.23953	4.83212
6.75912	1.76868	4.06689	1.19055	5.16771	6.78949
8.84611	1.04574	4.82633	1.9244	6.99998	4.83186
7.61666	1.58638	17.6312	1.73033	4.89154	4.83212
8.58905	1.24903	10.0027	1.38672	6.91108	6.78949
8.59505	1.0051	9.04406	1.28749	7.3465	6.78949
6.64001	1.11769	7.17105	1.55869	4.95847	4.83212
9.76553	1.13007	5.05594	1.74775	7.99266	6.78949
8.69588	1.68306	7.94612	1.78304	5.82713	4.83212
8.91255	1.227	17.9513	1.56463	7.00913	4.83116
9.55545	1.9362	10.3422	1.06499	7.62829	6.78949
6.92676	1.65431	13.1146	1.19672	4.98685	5.02619
9.99243	1.00748	10.0408	1.14364	8.88508	6.78949
5.65804	1.24289	7.77382	1.27191	4.13032	4.83212
9.7443	1.45944	4.53844	1.34616	8.21606	6.78949
9.47702	1.4348	19.8977	1.9359	6.71687	4.83212
6.71316	1.31655	9.52673	1.83159	4.34346	4.83212
8.3247	1.0761	3.55873	1.9211	6.56472	4.78577
8.74386	1.30766	14.9022	1.11137	7.3188	6.78949
9.29009	1.61311	9.12562	1.34516	7.23411	6.78949
5.93548	1.02917	12.0211	1.52069	4.38653	4.83212
7.207	1.03517	5.76368	1.09261	6.1764	6.78949
7.84123	1.13792	8.47124	1.13257	6.61239	6.78949
5.82358	1.48165	14.879	1.6181	3.44323	4.83212
6.42723	1.86193	7.87071	1.19922	4.3169	4.73151
8.75486	1.03821	4.14702	1.10499	7.85788	6.78949
8.72489	1.068	8.3553	1.00047	7.71971	6.78949
9.96745	1.35736	9.66793	1.34511	8.2231	6.78949
8.4337	1.74183	9.40712	1.58421	5.77413	4.83059
6.42556	1.1987	16.4495	1.78668	4.29529	4.83212
5.93222	1.99983	10.9302	1.07199	3.85346	4.82859
5.05043	1.38156	18.9745	1.13176	3.49611	4.83212
6.7439	1.71287	13.4828	1.48452	4.23542	4.83212
8.07654	1.08903	16.8726	1.42299	6.54051	4.8238
5.82817	1.32566	18.0232	1.13436	4.33614	4.83212
9.18966	1.30859	18.8971	1.19916	7.63878	6.78949
9.42032	1.83928	6.62242	1.31477	7.28885	6.78949
5.49268	1.952	8.48715	1.09332	3.45103	4.83212
8.77765	1.38486	17.7302	1.04441	7.35375	6.78949
5.83882	1.49737	4.54113	1.64946	3.56855	3.05103
9.74302	1.04586	12.7874	1.17723	8.54041	6.78949
6.21703	1.4648	16.7015	1.27472	4.36666	4.83212
8.63603	1.90186	10.539	1.44787	5.98056	6.78949
5.03888	1.58959	7.49163	1.42657	2.83578	4.82114
7.5745	1.96391	9.73296	1.08956	5.54884	6.78949
9.62061	1.08557	19.3354	1.3826	8.13253	6.78949
9.15265	1.21919	9.81015	1.88196	6.91179	4.83212
7.80497	1.96735	7.63671	1.48708	5.04982	4.83126
7.34792	1.43205	19.4182	1.39564	5.36391	4.83212
5.97082	1.86657	16.8705	1.40802	3.36329	4.83212
5.2306	1.82955	16.3192	1.37497	2.73226	4.83212
5.19471	1.77844	8.28887	1.96439	1.74172	2.17816
7.99098	1.42513	10.3329	1.46233	5.96398	4.74295
7.70235	1.28076	12.0605	1.11507	6.30989	6.78949
7.0194	1.62844	10.507	1.51991	4.59989	4.83212
5.54665	1.96846	4.18272	1.84185	2.17723	2.26129
9.53147	1.19341	16.458	1.40407	7.87658	6.78949
6.44906	1.29281	17.8704	1.81656	4.11137	4.83212
5.64506	1.21332	8.52293	1.84809	3.43774	4.74728
9.92632	1.42451	19.7866	1.93355	7.19062	4.83212
5.09287	1.77784	6.25195	1.85121	1.8793	0.949729
8.54967	1.87634	3.85404	1.84065	5.83408	4.82886
8.51557	1.66732	11.8713	1.29504	6.41997	6.78949
8.76053	1.56437	5.89498	1.25712	7.04659	6.78949
6.86372	1.80074	12.5272	1.06898	4.9906	6.78949
5.75703	1.19453	6.3523	1.09016	4.53572	6.77325
9.63684	1.74098	6.68234	1.44676	7.37266	6.78949
7.80666	1.21537	14.0007	1.8014	5.63858	4.83212
9.25196	1.86291	7.88479	1.44277	6.75547	6.78949
8.10471	1.54035	17.8926	1.88325	5.22324	4.83212
8.24443	1.92348	18.8826	1.11568	6.13033	6.78949
9.49222	1.75258	5.27805	1.87421	6.58091	4.83209
8.73882	1.1458	12.215	1.66302	6.86359	4.83212
9.2698	1.79891	10.0682	1.36935	6.91778	6.78949
8.84313	1.31964	19.277	1.28029	7.17043	6.78949
5.16041	1.33344	14.8651	1.45672	3.23099	4.83212
5.58125	1.23454	19.4634	1.83533	3.32216	4.83212
9.43897	1.01708	5.49139	1.31687	8.24221	6.78949
7.93872	1.29178	9.14175	1.79197	5.68089	4.83212
8.9754	1.58904	3.16549	1.26012	8.06246	6.78949
7.17123	1.21026	11.1858	1.76516	5.06465	4.83212
9.21219	1.45096	4.59392	1.3498	7.64501	6.78949
9.64287	1.84619	13.1573	1.01752	7.84191	6.78949
5.06955	1.11056	18.3202	1.4118	3.50812	4.83212
6.63139	1.85669	18.6781	1.13579	4.54509	4.83212
7.04826	1.53706	9.84909	1.78541	4.35736	4.83212
5.15837	1.27656	15.1489	1.03092	3.85606	4.83212
7.19231	1.09485	13.7129	1.39816	5.67966	4.83212
8.4792	1.87562	19.3746	1.56777	5.56481	4.83212
6.12008	1.48241	17.9978	1.51094	3.89349	4.83212
5.29291	1.5416	18.7654	1.69274	2.69248	4.83212
9.6822	1.39151	4.02473	1.15406	8.60711	6.78949
8.31603	1.49127	15.1098	1.00016	6.85802	6.78949
6.01102	1.33569	11.8332	1.92785	3.45811	4.83212
8.27633	1.46908	13.8491	1.41848	6.22762	6.69513
9.488	1.57274	14.6767	1.75837	6.76148	4.83212
9.31407	1.01051	4.55094	1.68079	7.8106	6.78949
7.755	1.79802	16.0519	1.88422	4.3948	4.83212
6.14549	1.58593	10.8474	1.02144	4.57472	6.78949
7.06996	1.99648	5.63836	1.53906	4.27419	4.83201
8.24165	1.28687	19.0903	1.52587	6.29236	4.83212
7.94487	1.29992	9.56222	1.71479	5.76934	4.83212
9.63887	1.07814	3.50285	1.07464	8.91294	6.78949
8.03792	1.10958	13.2471	1.55028	6.34004	4.83212
7.29973	1.97357	12.8635	1.54902	4.29345	4.83212
8.22289	1.752	15.6188	1.0746	6.38045	6.78949
5.66794	1.47236	11.6235	1.84667	2.97292	4.83212
9.04104	1.91917	19.9009	1.97038	5.28417	4.83212
