X0	X1	X2	X3	Y_true	Y_pred	
3.49664	3.19565	1.59711	2.22798	0.698994	1.95549
4.46522	3.07877	1.94049	1.03856	1.654	1.95549
3.72135	3.57725	2.30791	4.1456	1.84333	1.95549
3.13814	1.55468	4.29493	1.95411	2.82609	1.95629
4.19709	4.43156	4.81704	4.42626	0.455724	1.95549
4.80798	4.00854	1.05986	1.38937	0.864686	1.95272
2.67723	2.83738	2.14473	3.13249	1.00066	1.95549
3.10667	3.86767	2.21312	3.33571	1.35622	1.95549
3.37982	4.93236	3.75636	1.14092	3.04153	3.21121
2.45557	1.69802	3.89465	4.02949	0.769464	1.95549
1.92578	4.16515	4.80671	1.55332	3.9496	3.21126
3.99946	4.03006	2.49142	1.18763	1.30415	1.95651
4.94599	4.6295	2.03976	2.18812	0.349535	1.95549
4.44651	2.68764	2.51674	4.21738	2.44659	1.95549
3.31565	1.11836	4.42442	2.02773	3.25149	1.95558
1.92938	2.50599	1.76196	4.00766	2.31855	1.95549
4.68774	1.04297	3.256	3.64586	3.66556	1.95549
1.50816	1.72557	4.38998	3.25751	1.15315	1.9555
1.48421	3.4083	4.70653	2.39318	3.00894	3.20791
2.90879	1.33996	2.70001	1.08644	2.25052	1.95603
1.56225	3.20011	3.51936	2.62261	1.86728	1.9592
3.65654	2.66865	3.99897	2.74018	1.60015	1.95549
2.67328	2.1577	1.69136	1.14331	0.752443	1.95552
2.22221	1.33556	4.88675	3.54805	1.6057	1.95549
1.6592	2.86911	3.16418	1.13521	2.36234	3.20999
4.1516	4.52212	4.94357	3.89138	1.11553	1.95549
4.57736	2.10898	3.87637	2.79574	2.69456	1.95549
4.22832	1.13865	1.3925	1.13785	3.10015	1.95549
1.28929	3.51024	2.56451	2.73849	2.22775	1.95552
4.37351	2.58078	2.88047	3.33877	1.85039	1.95549
2.62745	1.70606	2.23171	2.08965	0.932276	1.95549
4.27173	1.05741	2.63866	1.15419	3.54055	1.95549
1.06413	4.99936	3.60013	1.06585	4.68066	3.21126
4.88399	1.37253	2.36029	3.309	3.63736	1.95549
2.3432	3.19203	3.47857	4.4407	1.28305	1.95549
1.27604	2.90322	3.47707	3.19497	1.65145	1.9555
4.56532	3.18034	1.62734	4.4083	3.10675	1.95549
1.904	3.11916	2.42514	3.06965	1.3755	1.95549
4.24489	1.77269	1.88239	3.94675	3.22076	1.95549
3.80828	2.93063	2.73636	4.76193	2.20753	1.95549
1.47538	4.03194	4.59689	4.33534	2.5699	1.95549
4.37231	1.89019	1.47059	4.85033	4.19327	1.95549
3.95949	3.46034	4.49723	1.05699	3.47627	3.20818
4.79093	4.3135	4.08464	4.22909	0.4988	1.95549
2.55195	4.09352	1.97805	1.37826	1.65415	1.96797
4.86458	4.28307	3.16792	4.19166	1.17738	1.95549
