X0	X1	X2	Y_true	Y_pred	
3.29164	1.04922	7.11538	3.49182	3.02218
4.1962	1.94149	6.64827	8.51818	6.90991
4.79355	1.10691	4.80092	5.45296	5.88013
2.45836	1.2316	9.9277	3.05129	3.02947
2.32445	1.09896	6.69066	2.58964	2.07227
3.18286	1.61396	8.20212	5.23943	6.03026
4.69252	1.03558	5.95468	4.93466	5.69336
3.63594	1.83921	3.80347	7.63988	6.43938
4.87552	1.91778	8.65041	9.58876	7.00367
3.32123	1.05131	7.08163	3.53076	3.077
3.73156	1.75956	8.62252	6.70705	6.74727
1.51003	1.45965	3.32774	2.45264	1.9203
2.2341	1.13425	8.93011	2.55473	2.27
4.64255	1.18823	8.11028	5.57659	6.43695
4.16671	1.90835	8.34641	8.16792	6.92913
3.68002	1.18655	7.00296	4.43059	4.64766
4.66512	1.05927	7.2431	4.99535	6.0083
4.65442	1.263	7.49558	5.9638	6.51742
4.03902	1.88516	5.53569	8.09823	6.80986
3.26545	1.94783	7.55539	6.58308	6.68644
2.95956	1.36496	4.80137	4.21354	3.26453
3.90338	1.07194	7.60758	4.22636	4.70688
4.75677	1.47248	4.27145	7.46159	6.62145
3.58245	1.12062	5.5831	4.09798	3.54037
3.02453	1.39853	7.3206	4.30928	4.42745
4.89719	1.92005	9.79256	9.58899	7.01382
1.92762	1.93609	9.41554	3.81353	5.57264
3.16778	1.12595	9.48737	3.59214	3.86045
1.89359	1.50153	8.60209	2.88763	2.88733
2.42602	1.48255	6.16844	3.7053	3.15509
4.68735	1.89802	6.42089	9.31286	6.95836
1.95266	1.21046	3.85516	2.48952	1.89353
1.9513	1.64371	5.28709	3.37461	2.80873
2.64008	1.47079	8.12135	3.9483	4.1885
2.89582	1.11273	6.96514	3.26419	2.62053
4.00485	1.34153	5.70058	5.52786	5.7451
3.26403	1.46846	5.5717	4.96878	4.84252
3.21121	1.88071	5.5218	6.42342	6.3693
4.7321	1.90629	9.01692	9.22936	6.99582
2.15411	1.73405	4.61698	4.0304	3.42939
4.5315	1.84839	9.46181	8.54053	6.9729
3.29374	1.38106	6.74517	4.64732	4.78617
3.3121	1.37232	3.38003	4.97363	3.64481
4.19379	1.83629	4.80422	8.33381	6.78975
3.40666	1.71731	8.54441	5.97217	6.52821
3.70621	1.68575	8.37652	6.37824	6.64284
2.38622	1.34675	9.55978	3.246	3.34354
2.22436	1.95776	9.72738	4.44574	6.15166
3.42805	1.84231	3.66135	7.30812	6.24169
3.01107	1.70316	6.486	5.31483	5.75417
4.03353	1.67144	3.99854	7.42129	6.44795
3.92459	1.36415	7.28187	5.45022	6.02935
3.77416	1.54166	5.72045	6.04204	6.11864
4.45133	1.85645	7.98562	8.49643	6.94371
3.04277	1.19297	8.9084	3.66291	3.76533
3.60359	1.99114	4.1299	8.19	6.6738
1.92876	1.36513	6.17024	2.69991	2.18336
2.21668	1.07558	8.06515	2.40572	2.0849
1.75743	1.58717	5.96014	2.89384	2.48952
3.74108	1.62306	8.04979	6.19933	6.55001
2.77966	1.41956	3.21127	4.39903	2.79291
4.78076	1.5361	4.94377	7.72612	6.74397
2.57047	1.70025	5.86555	4.56651	4.6457
1.51958	1.41447	6.19392	2.20774	2.02648
1.70629	1.20002	9.40826	2.06444	2.07522
3.96691	1.74265	3.35291	8.09172	6.46283
4.0895	1.24059	6.74824	5.16136	5.71283
1.99972	1.28534	7.16971	2.61264	2.19172
3.42466	1.22354	9.20588	4.2277	4.97873
2.50728	1.68822	9.95015	4.29512	5.64863
1.3671	1.63351	6.04245	2.31953	2.2423
3.97814	1.1747	9.41709	4.70992	5.86287
2.13909	1.1566	5.92	2.52269	2.00358
4.30349	1.74685	5.98257	7.86007	6.80558
4.81293	1.48807	3.63837	7.84845	6.6253
3.93116	1.20427	5.91824	4.83536	4.99128
2.51668	1.60514	8.97714	4.1058	4.98027
1.68568	1.52931	5.34905	2.69023	2.21712
1.2789	1.74136	5.65856	2.34062	2.34679
3.69954	1.74982	9.38738	6.58903	6.76497
1.20258	1.47986	6.90703	1.82197	2.00199
2.26071	1.97286	4.40511	4.98831	5.02415
3.90327	1.44473	6.70906	5.77466	6.14995
2.88352	1.79603	5.56745	5.47143	5.71221
1.0309	1.52588	4.13173	1.69269	1.86843
2.11338	1.19415	3.87654	2.6527	1.92769
3.5437	1.81224	7.39121	6.62424	6.64945
3.04945	1.6904	4.54001	5.55413	5.26705
2.5716	1.48068	6.01493	3.92861	3.39944
4.19855	1.99397	8.6075	8.60586	6.96369
1.92568	1.88191	9.78959	3.69284	5.41392
4.41337	1.65712	8.37591	7.46096	6.86215
2.5966	1.66495	5.91809	4.50516	4.51408
3.22449	1.84539	3.05831	7.46192	5.89486
4.44418	1.27579	4.07257	5.97036	5.82902
1.51288	1.89352	6.70193	2.98634	3.51586
2.15062	1.17165	9.23759	2.5403	2.31271
4.87103	1.10863	3.66783	5.66517	5.76453
3.85448	1.84135	5.98787	7.45889	6.7325
3.16263	1.86679	6.71552	6.14621	6.43656
2.13951	1.20818	5.05061	2.66221	2.00671
1.24441	1.55434	8.51756	1.96727	2.26074
4.38418	1.57246	9.04407	7.00055	6.82627
3.44386	1.77933	9.2876	6.24343	6.68744
4.95965	1.43533	5.38722	7.38572	6.74089
3.27268	1.58846	3.33156	5.91401	4.83129
1.1999	1.98315	9.4758	2.43347	4.21094
4.01962	1.20093	7.77289	4.88594	5.66832
1.20395	1.42602	7.94998	1.74516	2.00718
4.97984	1.39587	6.50542	7.11698	6.76863
2.61295	1.06833	3.65777	2.91877	1.98162
2.19165	1.69909	7.31929	3.8284	4.19697
3.07563	1.68804	9.30664	5.27934	6.28818
1.86394	1.97809	6.53248	3.86867	4.8143
3.47601	1.57275	4.58054	5.82076	5.54731
4.7279	1.65849	4.42556	8.4575	6.80318
1.04732	1.58315	5.2294	1.73971	1.95288
2.48492	1.51904	9.75218	3.82133	4.65585
4.97807	1.53818	8.01774	7.80207	6.90602
4.35594	1.00714	6.91895	4.43425	5.16314
1.91327	1.57672	8.03748	3.07648	3.11144
3.28569	1.31845	5.33503	4.47068	3.90727
2.77804	1.61988	9.18152	4.5718	5.64225
4.91728	1.75982	9.64015	8.80144	6.98929
4.64208	1.54438	5.5328	7.4659	6.72982
2.73432	1.09623	9.18583	3.01902	2.76616
1.78768	1.32141	7.34458	2.40145	2.1283
4.95758	1.61779	8.49528	8.16985	6.94224
4.8083	1.76352	7.83958	8.7026	6.95671
1.52309	1.48497	6.38563	2.3255	2.13193
3.89275	1.03466	5.14581	4.11164	3.62714
2.80108	1.02629	7.906	2.89924	2.41487
4.30864	1.49872	4.36951	6.87449	6.36697
3.34034	1.88051	9.34049	6.41287	6.74941
4.81171	1.70607	7.75258	8.4154	6.93816
4.24202	1.27296	9.17088	5.45269	6.4005
2.98108	1.00508	4.31053	3.08117	2.1256
4.38498	1.54933	7.60039	6.93948	6.74521
3.72075	1.74004	4.8302	6.94023	6.42536
1.96338	1.79346	9.36189	3.58768	4.89642
3.49548	1.92986	4.8418	7.35529	6.59065
1.20533	1.69714	6.44133	2.12054	2.28198
3.2158	1.88808	4.0683	6.8546	6.19552
4.18811	1.45346	4.32722	6.46272	6.12391
1.12753	1.68314	8.8898	1.93275	2.50165
2.01991	1.64323	5.79482	3.46127	3.03953
1.67755	1.242	6.48945	2.12275	1.9409
3.87407	1.87732	4.53228	7.99058	6.69433
4.4127	1.00948	8.82526	4.48396	5.77881
4.22377	1.07519	4.34114	4.68739	4.40642
3.04595	1.83533	3.7621	6.40408	5.72913
3.09395	1.34399	8.01172	4.218	4.50273
4.02699	1.30522	7.84322	5.33041	6.07359
3.90806	1.32307	6.11541	5.29609	5.59937
4.50817	1.56915	9.1183	7.18112	6.8577
3.40341	1.17903	6.92484	4.07218	3.89163
2.54424	1.85349	6.90597	4.89532	5.69018
